Doc;Summary;Requested_Value;Defense_Lawyer;Accusation_Lawyer;Juiz;Decision_Value;Num_of_Evidences;;Incorrect and fixed;
0100462-90.2019.5.01.0051.pdf;['Petição Inicial', 'Procuração', 'Cadastro de Pessoas Físicas (CPF)', 'Documento Diverso', 'Declaração de Hipossuficiência', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Contracheque/Recibo de Salário', 'Cartão de Ponto/Controle de Frequência', 'Documento Diverso', 'Extrato de FGTS', 'Documento Diverso', 'Convenção Coletiva de Trabalho (CCT)', 'Extrato Bancário', 'Intimação', 'Notificação', 'Intimação'];15597,95;[];['RJ155749'];No Sentence or Decision in this document;No Sentence or Decision in this document;5;;;
0100026-76.2019.5.01.0522(1).pdf;['Petição Inicial', 'Carteira de Identidade/Registro Geral (RG)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Documento Diverso', 'Procuração', 'Contrato', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Extrato Bancário', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Aviso Prévio', 'Termo de Rescisão de Contrato de Trabalho (TRCT)', 'Documento Diverso', 'Extrato de FGTS', 'Documento Diverso', 'Decisão', 'Certidão', 'Notificação', 'Notificação', 'Intimação', 'Documento Diverso'];15784,48;[];['RJ154950'];No Sentence or Decision in this document;No Sentence or Decision in this document;6;;;
0100026-76.2019.5.01.0522.pdf;['Petição Inicial', 'Carteira de Identidade/Registro Geral (RG)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Documento Diverso', 'Procuração', 'Contrato', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Extrato Bancário', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Aviso Prévio', 'Termo de Rescisão de Contrato de Trabalho (TRCT)', 'Documento Diverso', 'Extrato de FGTS', 'Documento Diverso', 'Decisão', 'Certidão', 'Notificação', 'Notificação', 'Intimação', 'Documento Diverso', 'Despacho', 'Mandado', 'Certidão', 'Documento Diverso', 'Certidão', 'Despacho', 'Notificação'];15784,48;[];['RJ154950'];No Sentence or Decision in this document;No Sentence or Decision in this document;6;;;
0100214-14.2019.5.01.0023.pdf;['Petição Inicial', 'Carteira de Identidade/Registro Geral (RG)', 'Procuração', 'Declaração de Hipossuficiência', 'Documento Diverso', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Contracheque/Recibo de Salário', 'Aviso Prévio', 'Extrato de FGTS', 'Intimação', 'Notificação', 'Intimação'];15812;[];['RJ165814'];No Sentence or Decision in this document;No Sentence or Decision in this document;4;;;
0100474-82.2019.5.01.0026.pdf;['Petição Inicial', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Procuração', 'Carteira de Identidade/Registro Geral (RG)', 'Declaração de Hipossuficiência', 'Documento Diverso', 'Recibo', 'Recibo', 'Recibo', 'Recibo', 'Recibo', 'Recibo', 'Recibo', 'Recibo', 'Recibo', 'Recibo', 'Recibo', 'Recibo', 'Recibo', 'Recibo', 'Extrato Bancário', 'Extrato de FGTS', 'Intimação', 'Intimação', 'Notificação'];15843,28;[];['RJ70673'];No Sentence or Decision in this document;No Sentence or Decision in this document;18;;;
0100027-61.2019.5.01.0522.pdf;['Petição Inicial', 'Carteira de Identidade/Registro Geral (RG)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Documento Diverso', 'Procuração', 'Contrato', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Extrato Bancário', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Aviso Prévio', 'Termo de Rescisão de Contrato de Trabalho (TRCT)', 'Documento Diverso', 'Extrato de FGTS', 'Documento Diverso', 'Decisão', 'Certidão', 'Notificação', 'Notificação', 'Intimação', 'Documento Diverso', 'Despacho', 'Mandado', 'Certidão', 'Documento Diverso', 'Certidão', 'Despacho', 'Notificação'];15908,74;[];['RJ154950'];No Sentence or Decision in this document;No Sentence or Decision in this document;6;;;
0100221-44.2019.5.01.0075.pdf;['Petição Inicial', 'Procuração', 'Declaração de Hipossuficiência', 'Carteira de Identidade/Registro Geral (RG)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Documento Diverso', 'Contracheque/Recibo de Salário', 'Documento Diverso', 'Despacho', 'Manifestação', 'Extrato de FGTS', 'Documento Diverso', 'Documento Diverso', 'Extrato de FGTS', 'Extrato Bancário', 'Notificação', 'Notificação', 'Intimação'];15955,42;[];['RJ165814'];No Sentence or Decision in this document;No Sentence or Decision in this document;6;;;
0100327-11.2019.5.01.0041.pdf;['Petição Inicial', 'Documento Diverso', 'Contracheque/Recibo de Salário', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Declaração de Hipossuficiência', 'Extrato Bancário', 'Extrato de FGTS', 'Procuração', 'Carteira de Identidade/Registro Geral (RG)', 'Manifestação', 'Despacho', 'Intimação', 'Notificação', 'Intimação'];15955,42;[];['RJ165814'];No Sentence or Decision in this document;No Sentence or Decision in this document;5;;;
0100243-23.2019.5.01.0069.pdf;['Petição Inicial', 'Carteira de Identidade/Registro Geral (RG)', 'Documento Diverso', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Procuração', 'Declaração de Hipossuficiência', 'Contracheque/Recibo de Salário', 'Documento Diverso', 'Certidão', 'Notificação', 'Intimação'];16144,97;[];['RJ165814'];No Sentence or Decision in this document;No Sentence or Decision in this document;3;;;
0100303-95.2019.5.01.0036(1).pdf;['Petição Inicial', 'Procuração', 'Declaração de Hipossuficiência', 'Documento Diverso', 'Documento Diverso', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Extrato de FGTS', 'Documento Diverso', 'Contracheque/Recibo de Salário', 'Documento Diverso', 'Documento Diverso', 'Decisão', 'Intimação', 'Notificação', 'Mandado', 'Certidão', 'Manifestação', 'Extrato Bancário', 'Extrato de FGTS', 'Intimação'];16153,52;[];['RJ218296'];No Sentence or Decision in this document;No Sentence or Decision in this document;5;;;
0100359-89.2019.5.01.0049.pdf;['Petição Inicial', 'Procuração', 'Declaração de Hipossuficiência', 'Documento Diverso', 'Documento Diverso', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Programa de Integração Social (PIS)', 'Extrato de FGTS', 'Contracheque/Recibo de Salário', 'Extrato Bancário', 'Documento Diverso', 'Documento Diverso', 'Decisão', 'Certidão', 'Despacho', 'Intimação', 'Notificação', 'Intimação'];16269,08;[];['RJ218296'];No Sentence or Decision in this document;No Sentence or Decision in this document;4;;;
0100318-29.2019.5.01.0080(1).pdf;['Petição Inicial', 'Documento Diverso', 'Documento Diverso', 'Contracheque/Recibo de Salário', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Extrato Bancário', 'Extrato de FGTS', 'Carteira de Identidade/Registro Geral (RG)', 'Despacho', 'Intimação', 'Notificação', 'Intimação', 'Intimação'];16282,12;[];['RJ165814'];No Sentence or Decision in this document;No Sentence or Decision in this document;5;;;
0100029-34.2019.5.01.0521.pdf;['Petição Inicial', 'Carteira de Identidade/Registro Geral (RG)', 'Programa de Integração Social (PIS)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Documento Diverso', 'Procuração', 'Contrato', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Extrato Bancário', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Aviso Prévio', 'Termo de Rescisão de Contrato de Trabalho (TRCT)', 'Documento Diverso', 'Extrato de FGTS', 'Documento Diverso', 'Certidão', 'Documento Diverso', 'Decisão', 'Certidão', 'Notificação', 'Notificação', 'Intimação', 'Certidão'];16346,06;[];['RJ154950'];No Sentence or Decision in this document;No Sentence or Decision in this document;6;;;
0100234-15.2019.5.01.0052.pdf;['Petição Inicial', 'Procuração', 'Documento Diverso', 'Convenção Coletiva de Trabalho (CCT)', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Documento Diverso', 'Documento Diverso', 'Decisão', 'Notificação'];16354,72;[];['RJ172222'];No Sentence or Decision in this document;No Sentence or Decision in this document;0;;;
0100035-41.2019.5.01.0521.pdf;['Petição Inicial', 'Carteira de Identidade/Registro Geral (RG)', 'Programa de Integração Social (PIS)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Procuração', 'Contrato', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Extrato Bancário', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Aviso Prévio', 'Termo de Rescisão de Contrato de Trabalho (TRCT)', 'Documento Diverso', 'Extrato de FGTS', 'Documento Diverso', 'Certidão', 'Documento Diverso', 'Decisão', 'Certidão', 'Notificação', 'Notificação', 'Intimação', 'Certidão'];16362,94;['RJ154950'];['RJ154950'];No Sentence or Decision in this document;No Sentence or Decision in this document;6;;;
0100370-57.2019.5.01.0522.pdf;['Petição Inicial', 'Carteira de Identidade/Registro Geral (RG)', 'Programa de Integração Social (PIS)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Documento Diverso', 'Procuração', 'Declaração de Hipossuficiência', 'Contrato', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Contrato Social', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Extrato Bancário', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Termo de Rescisão de Contrato de Trabalho (TRCT)', 'Documento Diverso', 'Extrato de FGTS', 'Documento Diverso', 'Decisão', 'Certidão', 'Notificação', 'Notificação', 'Intimação', 'Mandado', 'Documento Diverso'];16372,48;[];['RJ154950'];No Sentence or Decision in this document;No Sentence or Decision in this document;6;;;
0100482-38.2019.5.01.0033.pdf;['Petição Inicial', 'Recibo', 'Declaração de Hipossuficiência', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Aviso Prévio', 'Procuração', 'Despacho', 'Notificação'];16488,57;[];['RJ198195'];No Sentence or Decision in this document;No Sentence or Decision in this document;2;;;
0100371-42.2019.5.01.0522.pdf;['Petição Inicial', 'Carteira de Identidade/Registro Geral (RG)', 'Cadastro de Pessoas Físicas (CPF)', 'Programa de Integração Social (PIS)', 'Documento Diverso', 'Procuração', 'Contrato', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Contrato Social', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Extrato Bancário', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Termo de Rescisão de Contrato de Trabalho (TRCT)', 'Termo de Rescisão de Contrato de Trabalho (TRCT)', 'Termo de Rescisão de Contrato de Trabalho (TRCT)', 'Termo de Rescisão de Contrato de Trabalho (TRCT)', 'Documento Diverso', 'Extrato de FGTS', 'Extrato de FGTS', 'Documento Diverso', 'Decisão', 'Certidão', 'Notificação', 'Notificação', 'Intimação', 'Mandado', 'Documento Diverso'];16517,91;[];['RJ154950'];No Sentence or Decision in this document;No Sentence or Decision in this document;9;;;
0101340-85.2018.5.01.0039.pdf;['Petição Inicial', 'Procuração', 'Declaração de Hipossuficiência', 'Carteira de Identidade/Registro Geral (RG)', 'Documento Diverso', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Documento Diverso', 'Extrato Bancário', 'Contrato de Trabalho', 'Contrato de Trabalho', 'Contrato de Trabalho', 'Contrato de Trabalho', 'Contrato de Trabalho', 'Contrato de Trabalho', 'Intimação', 'Notificação'];16572,02;[];['RJ214307'];No Sentence or Decision in this document;No Sentence or Decision in this document;11;;;
0100112-47.2019.5.01.0522.pdf;['Petição Inicial', 'Procuração', 'Declaração de Hipossuficiência', 'Documento Diverso', 'Contrato de Trabalho', 'Contrato', 'Recibo', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Convenção Coletiva de Trabalho (CCT)', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Manifestação', 'Extrato de FGTS', 'Despacho', 'Mandado', 'Certidão', 'Despacho', 'Notificação', 'Notificação'];16585,74;[];['RJ139800'];No Sentence or Decision in this document;No Sentence or Decision in this document;4;;;
0100410-38.2019.5.01.0005.pdf;['Petição Inicial', 'Documento Diverso', 'Documento Diverso', 'Procuração', 'Documento Diverso', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Declaração de Hipossuficiência', 'Contracheque/Recibo de Salário', 'Extrato de FGTS', 'Documento Diverso', 'Decisão', 'Intimação', 'Notificação'];16779,33;[];['RJ173517'];No Sentence or Decision in this document;No Sentence or Decision in this document;3;;;
0100023-24.2019.5.01.0522.pdf;['Petição Inicial', 'Carteira de Identidade/Registro Geral (RG)', 'Cadastro de Pessoas Físicas (CPF)', 'Programa de Integração Social (PIS)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Documento Diverso', 'Procuração', 'Declaração de Hipossuficiência', 'Contrato', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Extrato Bancário', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Termo de Rescisão de Contrato de Trabalho (TRCT)', 'Documento Diverso', 'Documento Diverso', 'Decisão', 'Certidão', 'Notificação', 'Notificação', 'Intimação', 'Documento Diverso', 'Despacho', 'Mandado', 'Certidão', 'Documento Diverso', 'Certidão', 'Despacho', 'Notificação'];16801,34;[];['RJ154950'];No Sentence or Decision in this document;No Sentence or Decision in this document;5;;;
0100027-64.2019.5.01.0521.pdf;['Petição Inicial', 'Carteira de Identidade/Registro Geral (RG)', 'Cadastro de Pessoas Físicas (CPF)', 'Programa de Integração Social (PIS)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Documento Diverso', 'Procuração', 'Contrato', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Extrato Bancário', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Aviso Prévio', 'Termo de Rescisão de Contrato de Trabalho (TRCT)', 'Documento Diverso', 'Extrato de FGTS', 'Documento Diverso', 'Certidão', 'Documento Diverso', 'Decisão', 'Certidão', 'Notificação', 'Notificação', 'Intimação', 'Certidão', 'Certidão'];16906,5;[];['RJ154950'];No Sentence or Decision in this document;No Sentence or Decision in this document;6;;;
0100163-12.2019.5.01.0020.pdf;['Petição Inicial', 'Aviso Prévio', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Identidade/Registro Geral (RG)', 'Procuração', 'Declaração de Hipossuficiência', 'Documento Diverso', 'Contracheque/Recibo de Salário', 'Extrato de FGTS', 'Decisão', 'Ofício', 'Alvará', 'Certidão', 'Intimação', 'Intimação', 'Notificação'];16999,13;[];['RJ178919'];No Sentence or Decision in this document;No Sentence or Decision in this document;5;;;
0100347-17.2019.5.01.0521.pdf;['Petição Inicial', 'Carteira de Identidade/Registro Geral (RG)', 'Cadastro de Pessoas Físicas (CPF)', 'Programa de Integração Social (PIS)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Documento Diverso', 'Procuração', 'Declaração de Hipossuficiência', 'Contrato', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Contrato Social', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Extrato Bancário', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Termo de Rescisão de Contrato de Trabalho (TRCT)', 'Documento Diverso', 'Extrato de FGTS', 'Documento Diverso', 'Decisão', 'Intimação', 'Notificação', 'Notificação', 'Intimação'];17037,63;[];['RJ154950'];No Sentence or Decision in this document;No Sentence or Decision in this document;6;;;
0100261-82.2019.5.01.0024(1).pdf;['Petição Inicial', 'Documento Diverso', 'Contracheque/Recibo de Salário', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Declaração de Hipossuficiência', 'Extrato de FGTS', 'Procuração', 'Carteira de Identidade/Registro Geral (RG)', 'Manifestação', 'Despacho', 'Intimação', 'Notificação', 'Intimação'];17070,37;[];['RJ165814'];No Sentence or Decision in this document;No Sentence or Decision in this document;4;;;
0100283-62.2019.5.01.0050(1).pdf;['Petição Inicial', 'Documento Diverso', 'Contracheque/Recibo de Salário', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Extrato de FGTS', 'Programa de Integração Social (PIS)', 'Procuração', 'Documento Diverso', 'Carteira de Identidade/Registro Geral (RG)', 'Intimação', 'Notificação', 'Intimação'];17073,98;[];['RJ221217'];No Sentence or Decision in this document;No Sentence or Decision in this document;4;;;
0100289-03.2019.5.01.0072.pdf;['Petição Inicial', 'Procuração', 'Declaração de Hipossuficiência', 'Documento Diverso', 'Documento Diverso', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Extrato de FGTS', 'Contracheque/Recibo de Salário', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Manifestação', 'Extrato Bancário', 'Decisão', 'Notificação', 'Intimação', 'Notificação', 'Intimação', 'Intimação', 'Mandado'];17372,25;[];['RJ218296'];No Sentence or Decision in this document;No Sentence or Decision in this document;4;;;
0100308-69.2019.5.01.0052.pdf;['Petição Inicial', 'Procuração', 'Declaração de Hipossuficiência', 'Documento Diverso', 'Documento Diverso', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Extrato de FGTS', 'Contracheque/Recibo de Salário', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Decisão', 'Intimação', 'Notificação', 'Notificação', 'Intimação'];17373,58;[];['RJ218296'];No Sentence or Decision in this document;No Sentence or Decision in this document;3;;;
0100466-39.2019.5.01.0048.pdf;['Petição Inicial', 'Procuração', 'Documento Diverso', 'Documento Diverso', 'Recibo', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Declaração de Hipossuficiência', 'Extrato de FGTS', 'Documento Diverso', 'Despacho', 'Notificação', 'Intimação', 'Notificação'];17421,22;[];['RJ165814'];No Sentence or Decision in this document;No Sentence or Decision in this document;3;;;
0100437-23.2019.5.01.0069.pdf;['Petição Inicial', 'Carteira de Identidade/Registro Geral (RG)', 'Cadastro de Pessoas Físicas (CPF)', 'Documento Diverso', 'Procuração', 'Declaração de Hipossuficiência', 'Extrato de FGTS', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Comprovante de Depósito Judicial', 'Documento Diverso', 'Decisão', 'Intimação', 'Notificação', 'Intimação'];17421,67;[];['RJ165814'];No Sentence or Decision in this document;No Sentence or Decision in this document;3;;;
0100050-11.2019.5.01.0068.pdf;['Petição Inicial', 'Documento Diverso', 'Aviso Prévio', 'Contracheque/Recibo de Salário', 'Documento Diverso', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Declaração de Hipossuficiência', 'Programa de Integração Social (PIS)', 'Procuração', 'Carteira de Identidade/Registro Geral (RG)', 'Intimação', 'Notificação', 'Intimação'];17432,5;[];['RJ64996'];No Sentence or Decision in this document;No Sentence or Decision in this document;3;;;
0100021-57.2019.5.01.0521.pdf;['Petição Inicial', 'Carteira de Identidade/Registro Geral (RG)', 'Cadastro de Pessoas Físicas (CPF)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Documento Diverso', 'Procuração', 'Contrato', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Extrato Bancário', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Aviso Prévio', 'Termo de Rescisão de Contrato de Trabalho (TRCT)', 'Documento Diverso', 'Extrato de FGTS', 'Documento Diverso', 'Certidão', 'Documento Diverso', 'Decisão', 'Certidão', 'Intimação', 'Notificação', 'Intimação', 'Certidão'];17465,5;[];['RJ154950'];No Sentence or Decision in this document;No Sentence or Decision in this document;6;;;
0100300-67.2019.5.01.0028.pdf;['Petição Inicial', 'Procuração', 'Declaração de Hipossuficiência', 'Carteira de Identidade/Registro Geral (RG)', 'Cadastro de Pessoas Físicas (CPF)', 'Documento Diverso', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Contracheque/Recibo de Salário', 'Contracheque/Recibo de Salário', 'Contracheque/Recibo de Salário', 'Contracheque/Recibo de Salário', 'Contracheque/Recibo de Salário', 'Manifestação', 'Despacho', 'Notificação'];17488,95;[];['RJ147473'];No Sentence or Decision in this document;No Sentence or Decision in this document;9;;;
0100296-60.2019.5.01.0018.pdf;['Petição Inicial', 'Procuração', 'Declaração de Hipossuficiência', 'Documento Diverso', 'Documento Diverso', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Extrato de FGTS', 'Contracheque/Recibo de Salário', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Decisão', 'Intimação', 'Mandado', 'Intimação', 'Manifestação', 'Extrato Bancário', 'Despacho', 'Notificação', 'Certidão', 'Requerimento de Adiamento de Audiência', 'Despacho', 'Intimação', 'Mandado', 'Intimação'];17650,85;[];['RJ218296'];No Sentence or Decision in this document;No Sentence or Decision in this document;4;;;
0100168-17.2019.5.01.0058.pdf;['Petição Inicial', 'Procuração', 'Carteira de Identidade/Registro Geral (RG)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Contracheque/Recibo de Salário', 'Despacho', 'Despacho', 'Despacho', 'Intimação', 'Notificação', 'Intimação'];17676,16;[];['RJ66321'];No Sentence or Decision in this document;No Sentence or Decision in this document;3;;;
0100211-76.2019.5.01.0082.pdf;['Petição Inicial', 'Procuração', 'Carteira de Identidade/Registro Geral (RG)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Decisão', 'Decisão', 'Intimação', 'Notificação', 'Intimação'];17676,16;[];['RJ66321'];No Sentence or Decision in this document;No Sentence or Decision in this document;2;;;
0100176-14.2019.5.01.0019.pdf;['Petição Inicial', 'Procuração', 'Carteira de Identidade/Registro Geral (RG)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Contracheque/Recibo de Salário', 'Mandado', 'Mandado', 'Certidão', 'Certidão', 'Intimação'];17676,16;[];['RJ66321'];No Sentence or Decision in this document;No Sentence or Decision in this document;3;;;
0100309-72.2019.5.01.0046.pdf;['Petição Inicial', 'Procuração', 'Declaração de Hipossuficiência', 'Documento Diverso', 'Documento Diverso', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Extrato de FGTS', 'Contracheque/Recibo de Salário', 'Documento Diverso', 'Documento Diverso', 'Despacho', 'Intimação', 'Notificação', 'Intimação', 'Decisão'];17778,61;[];['RJ218296'];No Sentence or Decision in this document;No Sentence or Decision in this document;3;;;
0100229-30.2019.5.01.0072(2).pdf;['Petição Inicial', 'Carteira de Identidade/Registro Geral (RG)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Aviso Prévio', 'Documento Diverso', 'Contracheque/Recibo de Salário', 'Declaração de Hipossuficiência', 'Extrato Bancário', 'Extrato de FGTS', 'Procuração', 'Intimação', 'Notificação', 'Intimação', 'Decisão', 'Notificação'];17784,83;[];['RJ165814'];No Sentence or Decision in this document;No Sentence or Decision in this document;5;;;
0100362-80.2019.5.01.0522.pdf;['Petição Inicial', 'Carteira de Identidade/Registro Geral (RG)', 'Cadastro de Pessoas Físicas (CPF)', 'Programa de Integração Social (PIS)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Documento Diverso', 'Procuração', 'Contrato', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Contrato Social', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Extrato Bancário', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Documento Diverso', 'Termo de Rescisão de Contrato de Trabalho (TRCT)', 'Documento Diverso', 'Decisão', 'Certidão', 'Mandado', 'Notificação', 'Notificação', 'Intimação', 'Documento Diverso'];17804,98;[];['RJ154950'];No Sentence or Decision in this document;No Sentence or Decision in this document;5;;;
0100190-84.2019.5.01.0055.pdf;['Petição Inicial', 'Procuração', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Identidade/Registro Geral (RG)', 'Contracheque/Recibo de Salário', 'Aviso Prévio', 'Decisão', 'Intimação', 'Intimação', 'Notificação', 'Intimação', 'Intimação', 'Emenda à Inicial', 'Despacho', 'Ofício', 'Certidão', 'Intimação', 'Intimação', 'Certidão', 'Despacho'];17835,85;[];['RJ66321'];No Sentence or Decision in this document;No Sentence or Decision in this document;3;;;
